,id,symbol,period,interval,start_at,open_time,volume,open,high,low,close,turnover
240,16461887,SANDUSDT,60,60,1635901200,1635901200,11895653,3.1091,3.1878,2.8047,2.8651,35321897.1918
241,16466936,SANDUSDT,60,60,1635904800,1635904800,7693016,2.8651,2.9245,2.7443,2.8301,21975198.8848
242,16472145,SANDUSDT,60,60,1635908400,1635908400,7375420,2.8301,2.88,2.76,2.8536,20833699.6618
243,16477157,SANDUSDT,60,60,1635912000,1635912000,8018424,2.8536,2.8957,2.7002,2.7267,22532167.3924
244,16482366,SANDUSDT,60,60,1635915600,1635915600,6921096,2.7267,2.8455,2.7241,2.8355,19290498.5766
245,16487348,SANDUSDT,60,60,1635919200,1635919200,8326931,2.8355,2.8999,2.8001,2.8757,23813745.6236
246,16492527,SANDUSDT,60,60,1635922800,1635922800,5986600,2.8757,2.8801,2.7851,2.7884,16916010.539
247,16497614,SANDUSDT,60,60,1635926400,1635926400,7661466,2.7884,2.8471,2.73,2.8108,21424241.7654
248,16502747,SANDUSDT,60,60,1635930000,1635930000,7208299,2.8108,2.843,2.7639,2.8286,20203878.0758
249,16507860,SANDUSDT,60,60,1635933600,1635933600,7858266,2.8286,2.88,2.8,2.865,22238384.0519
250,16512927,SANDUSDT,60,60,1635937200,1635937200,17341943,2.865,3.1048,2.8514,3.0845,52179987.8894
251,16517986,SANDUSDT,60,60,1635940800,1635940800,18500449,3.0845,3.1943,2.9056,3.0144,56588961.0359
252,16523309,SANDUSDT,60,60,1635944400,1635944400,11719583,3.0144,3.09,2.9458,3.0368,35343075.6442
253,16528443,SANDUSDT,60,60,1635948000,1635948000,21617222,3.0368,3.4673,3.0139,3.4269,70394682.4275
254,16533492,SANDUSDT,60,60,1635951600,1635951600,12291984,3.4269,3.444,3.247,3.2742,40651855.5184
255,16538613,SANDUSDT,60,60,1635955200,1635955200,11991636,3.2742,3.2904,3.1049,3.1902,38168925.0811
256,16543689,SANDUSDT,60,60,1635958800,1635958800,10677273,3.1902,3.2313,3.07,3.1923,33753917.9077
257,16548831,SANDUSDT,60,60,1635962400,1635962400,9636222,3.1923,3.2543,3.0853,3.1394,30660197.1269
258,16554027,SANDUSDT,60,60,1635966000,1635966000,6726446,3.1394,3.1599,3.0435,3.0901,20856240.4324
259,16559084,SANDUSDT,60,60,1635969600,1635969600,4923483,3.0901,3.199,3.09,3.1722,15479175.2658
260,16564228,SANDUSDT,60,60,1635973200,1635973200,6468311,3.1722,3.1799,3.01,3.1426,20002838.4546
261,16569252,SANDUSDT,60,60,1635976800,1635976800,7739168,3.1426,3.3223,3.1222,3.2198,24863048.8039
262,16574425,SANDUSDT,60,60,1635980400,1635980400,5188366,3.2198,3.3017,3.1501,3.2057,16610727.2008
263,16579485,SANDUSDT,60,60,1635984000,1635984000,10650529,3.2057,3.3232,2.9252,2.9965,32503252.2343
264,16584809,SANDUSDT,60,60,1635987600,1635987600,7790774,2.9965,3.03,2.88,2.9777,23099842.5188
265,16589889,SANDUSDT,60,60,1635991200,1635991200,6203096,2.9777,3.0407,2.9444,2.9787,18538171.9619
266,16594964,SANDUSDT,60,60,1635994800,1635994800,6525406,2.9787,3.06,2.9631,3.0323,19612563.5707
267,16600005,SANDUSDT,60,60,1635998400,1635998400,6609869,3.0323,3.0603,2.9832,3.0374,19958772.0899
268,16605198,SANDUSDT,60,60,1636002000,1636002000,5387235,3.0374,3.0598,2.9647,2.9914,16222190.3711
269,16610257,SANDUSDT,60,60,1636005600,1636005600,6366891,2.9914,3.0387,2.9479,3.022,19132392.3908
270,16615400,SANDUSDT,60,60,1636009200,1636009200,9373408,3.022,3.0905,2.93,2.9556,28187392.4489
271,16620450,SANDUSDT,60,60,1636012800,1636012800,7587685,2.9556,3.0003,2.9153,2.961,22483328.122
272,16625626,SANDUSDT,60,60,1636016400,1636016400,13074573,2.961,3.17,2.9502,3.046,40166311.6905
273,16630721,SANDUSDT,60,60,1636020000,1636020000,8046182,3.046,3.0486,2.98,2.996,24254333.2246
274,16635789,SANDUSDT,60,60,1636023600,1636023600,7651812,2.996,3.019,2.909,2.9729,22714471.7236
275,16640970,SANDUSDT,60,60,1636027200,1636027200,5812572,2.9729,3.0062,2.935,2.9901,17253842.0267
276,16646151,SANDUSDT,60,60,1636030800,1636030800,9256224,2.9901,3.1074,2.9411,2.9503,27873982.6396
277,16651246,SANDUSDT,60,60,1636034400,1636034400,7671508,2.9503,2.973,2.8419,2.869,22277661.5666
278,16656315,SANDUSDT,60,60,1636038000,1636038000,10538693,2.869,2.89,2.74,2.7742,29502164.8231
279,16661526,SANDUSDT,60,60,1636041600,1636041600,9420546,2.7742,2.8175,2.68,2.7257,25915880.659
280,16666633,SANDUSDT,60,60,1636045200,1636045200,7647608,2.7257,2.7567,2.6399,2.705,20696401.3456
281,16671793,SANDUSDT,60,60,1636048800,1636048800,7612663,2.705,2.7895,2.6351,2.6583,20725543.6942
282,16676887,SANDUSDT,60,60,1636052400,1636052400,4095913,2.6583,2.729,2.6562,2.7127,11060256.149
283,16681933,SANDUSDT,60,60,1636056000,1636056000,3888818,2.7127,2.755,2.686,2.7275,10608955.183
284,16687063,SANDUSDT,60,60,1636059600,1636059600,2840095,2.7275,2.7597,2.6951,2.698,7720952.2848
285,16692220,SANDUSDT,60,60,1636063200,1636063200,6175016,2.698,2.735,2.605,2.7129,16499162.1596
286,16697228,SANDUSDT,60,60,1636066800,1636066800,4483610,2.7129,2.7729,2.6826,2.7015,12232935.4449
287,16702522,SANDUSDT,60,60,1636070400,1636070400,8086230,2.7015,2.802,2.649,2.6605,22037170.0162
288,16707656,SANDUSDT,60,60,1636074000,1636074000,5377936,2.6605,2.7223,2.6337,2.7222,14406012.4468
289,16712737,SANDUSDT,60,60,1636077600,1636077600,5146334,2.7222,2.758,2.666,2.6678,13966578.3211
290,16717876,SANDUSDT,60,60,1636081200,1636081200,5252110,2.6678,2.7081,2.6478,2.694,14067811.865
291,16722916,SANDUSDT,60,60,1636084800,1636084800,5303304,2.694,2.734,2.685,2.7022,14387331.8748
292,16728072,SANDUSDT,60,60,1636088400,1636088400,7721893,2.7022,2.7578,2.671,2.7386,20954506.3573
293,16733105,SANDUSDT,60,60,1636092000,1636092000,7201864,2.7386,2.7755,2.7111,2.7555,19743581.4694
294,16738403,SANDUSDT,60,60,1636095600,1636095600,6614427,2.7555,2.761,2.6855,2.6979,18031475.0713
295,16743367,SANDUSDT,60,60,1636099200,1636099200,5466249,2.6979,2.7356,2.689,2.726,14820181.0902
296,16748602,SANDUSDT,60,60,1636102800,1636102800,6652731,2.726,2.755,2.67,2.6875,18021081.2292
297,16753697,SANDUSDT,60,60,1636106400,1636106400,4126109,2.6875,2.7123,2.6316,2.6731,11061521.0834
298,16758800,SANDUSDT,60,60,1636110000,1636110000,7081649,2.6731,2.688,2.5577,2.5641,18566872.2284
299,16763977,SANDUSDT,60,60,1636113600,1636113600,6506425,2.5641,2.5937,2.5055,2.5377,16600767.7011
300,16769074,SANDUSDT,60,60,1636117200,1636117200,4587057,2.5377,2.6224,2.5332,2.613,11830545.08
301,16774180,SANDUSDT,60,60,1636120800,1636120800,4413227,2.613,2.6189,2.5132,2.5278,11304427.2301
302,16779261,SANDUSDT,60,60,1636124400,1636124400,7084841,2.5278,2.5498,2.4377,2.5168,17638145.9969
303,16784418,SANDUSDT,60,60,1636128000,1636128000,3505437,2.5168,2.5994,2.5168,2.535,8940474.8559
304,16789558,SANDUSDT,60,60,1636131600,1636131600,2290561,2.535,2.6176,2.5339,2.5879,5894689.6203
305,16794649,SANDUSDT,60,60,1636135200,1636135200,3491658,2.5879,2.66,2.554,2.6031,9108805.2974
306,16799808,SANDUSDT,60,60,1636138800,1636138800,1741367,2.6031,2.6089,2.52,2.5381,4449900.7688
307,16804915,SANDUSDT,60,60,1636142400,1636142400,2812645,2.5381,2.54,2.45,2.4651,6980801.6692
308,16810036,SANDUSDT,60,60,1636146000,1636146000,2105692,2.4651,2.5395,2.4651,2.5196,5275615.0105
309,16815073,SANDUSDT,60,60,1636149600,1636149600,2051614,2.5196,2.55,2.4891,2.5424,5181666.3307
310,16820106,SANDUSDT,60,60,1636153200,1636153200,1873800,2.5424,2.5773,2.5048,2.5535,4768337.9721
311,16825228,SANDUSDT,60,60,1636156800,1636156800,6416394,2.5535,2.6647,2.5224,2.6587,16716775.9595
312,16830562,SANDUSDT,60,60,1636160400,1636160400,7006797,2.6587,2.7824,2.633,2.7367,19104647.5322
313,16835583,SANDUSDT,60,60,1636164000,1636164000,4103858,2.7367,2.744,2.6335,2.6931,10986486.9686
314,16840693,SANDUSDT,60,60,1636167600,1636167600,2500386,2.6931,2.7146,2.6154,2.6995,6667367.2866
315,16845841,SANDUSDT,60,60,1636171200,1636171200,1607800,2.6995,2.736,2.6665,2.7099,4348327.5987
316,16850997,SANDUSDT,60,60,1636174800,1636174800,2587295,2.7099,2.7949,2.6832,2.7838,7098240.2058
317,16856059,SANDUSDT,60,60,1636178400,1636178400,5506567,2.7838,2.8569,2.7601,2.7822,15450570.7865
318,16861241,SANDUSDT,60,60,1636182000,1636182000,3596636,2.7822,2.7827,2.6833,2.7214,9799885.4044
319,16866226,SANDUSDT,60,60,1636185600,1636185600,3141019,2.7214,2.7655,2.6646,2.6806,8544533.3041
320,16871453,SANDUSDT,60,60,1636189200,1636189200,2206099,2.6806,2.739,2.6536,2.7031,5967787.1924
321,16876513,SANDUSDT,60,60,1636192800,1636192800,2382327,2.7031,2.726,2.6264,2.6672,6385217.4608
322,16881660,SANDUSDT,60,60,1636196400,1636196400,3000584,2.6672,2.6696,2.576,2.6141,7881084.1489
323,16886821,SANDUSDT,60,60,1636200000,1636200000,2661931,2.6141,2.6521,2.57,2.6219,6951958.97
324,16892007,SANDUSDT,60,60,1636203600,1636203600,2061305,2.6219,2.6925,2.6151,2.67,5484826.2371
325,16896969,SANDUSDT,60,60,1636207200,1636207200,1804680,2.67,2.7288,2.64,2.695,4842033.2832
326,16902197,SANDUSDT,60,60,1636210800,1636210800,1520453,2.695,2.729,2.6679,2.6786,4098016.3797
327,16907171,SANDUSDT,60,60,1636214400,1636214400,1300064,2.6786,2.685,2.6206,2.6433,3447332.6742
328,16912352,SANDUSDT,60,60,1636218000,1636218000,808121,2.6433,2.6483,2.6064,2.6179,2122466.8122
329,16917405,SANDUSDT,60,60,1636221600,1636221600,525758,2.6179,2.6351,2.6062,2.6218,1377313.0097
330,16922614,SANDUSDT,60,60,1636225200,1636225200,761730,2.6218,2.6365,2.5941,2.6253,1990917.3383
331,16927691,SANDUSDT,60,60,1636228800,1636228800,898227,2.6253,2.6956,2.6245,2.6782,2384530.2834
332,16932801,SANDUSDT,60,60,1636232400,1636232400,929696,2.6782,2.7117,2.6555,2.6783,2493675.9155
333,16937935,SANDUSDT,60,60,1636236000,1636236000,1361323,2.6783,2.7336,2.6603,2.7133,3681512.9875
334,16943013,SANDUSDT,60,60,1636239600,1636239600,716766,2.7133,2.7231,2.6919,2.7024,1940920.5045
335,16948148,SANDUSDT,60,60,1636243200,1636243200,2025659,2.7024,2.7397,2.6641,2.7255,5487792.8207
336,16953475,SANDUSDT,60,60,1636246800,1636246800,1140421,2.7255,2.7315,2.6751,2.6751,3084062.1586
337,16958536,SANDUSDT,60,60,1636250400,1636250400,823820,2.6751,2.6955,2.6487,2.6811,2200703.5826
338,16963534,SANDUSDT,60,60,1636254000,1636254000,469045,2.6811,2.6822,2.6583,2.6694,1251523.1507
339,16968707,SANDUSDT,60,60,1636257600,1636257600,881324,2.6694,2.6709,2.6253,2.6337,2329631.1801
340,16973778,SANDUSDT,60,60,1636261200,1636261200,594234,2.6337,2.653,2.623,2.653,1566481.8151
341,16978845,SANDUSDT,60,60,1636264800,1636264800,591265,2.653,2.6633,2.636,2.6383,1564590.4074
342,16984015,SANDUSDT,60,60,1636268400,1636268400,693365,2.6383,2.6635,2.6382,2.6427,1838711.1401
343,16989161,SANDUSDT,60,60,1636272000,1636272000,793027,2.6427,2.65,2.6236,2.6257,2091955.1223
344,16994284,SANDUSDT,60,60,1636275600,1636275600,1053866,2.6257,2.6492,2.6052,2.6363,2763878.5903
345,16999340,SANDUSDT,60,60,1636279200,1636279200,850548,2.6363,2.6578,2.6292,2.6402,2246883.1255
346,17004421,SANDUSDT,60,60,1636282800,1636282800,1934296,2.6402,2.6859,2.6368,2.657,5148772.7292
347,17009571,SANDUSDT,60,60,1636286400,1636286400,1739226,2.657,2.7111,2.657,2.6746,4675166.9706
348,17014815,SANDUSDT,60,60,1636290000,1636290000,1377758,2.6746,2.6793,2.641,2.6502,3660974.912
349,17019858,SANDUSDT,60,60,1636293600,1636293600,560716,2.6502,2.6571,2.6334,2.6334,1481803.1405
350,17024969,SANDUSDT,60,60,1636297200,1636297200,525998,2.6334,2.6506,2.6318,2.6477,1389351.0784
351,17030115,SANDUSDT,60,60,1636300800,1636300800,616703,2.6477,2.6697,2.6333,2.6411,1635670.8187
352,17035192,SANDUSDT,60,60,1636304400,1636304400,333761,2.6411,2.6509,2.6361,2.6391,882717.6288
353,17040245,SANDUSDT,60,60,1636308000,1636308000,478218,2.6391,2.6424,2.6201,2.6318,1258471.4721
354,17045430,SANDUSDT,60,60,1636311600,1636311600,212953,2.6318,2.6434,2.6231,2.6245,560591.8991
355,17050524,SANDUSDT,60,60,1636315200,1636315200,651917,2.6245,2.6312,2.6,2.6214,1705173.5033
356,17055636,SANDUSDT,60,60,1636318800,1636318800,498749,2.6214,2.6568,2.6131,2.653,1315414.6551
357,17060773,SANDUSDT,60,60,1636322400,1636322400,526624,2.653,2.6639,2.6379,2.6463,1395070.4869
358,17065840,SANDUSDT,60,60,1636326000,1636326000,771125,2.6463,2.6926,2.6369,2.6883,2052228.5388
359,17071019,SANDUSDT,60,60,1636329600,1636329600,4261669,2.6883,2.6934,2.4769,2.5731,10991955.0147
360,17076391,SANDUSDT,60,60,1636333200,1636333200,1578256,2.5731,2.5922,2.5338,2.5499,4041424.9425
361,17081433,SANDUSDT,60,60,1636336800,1636336800,1410622,2.5499,2.5671,2.5182,2.5463,3585566.7422
362,17086569,SANDUSDT,60,60,1636340400,1636340400,1096432,2.5463,2.5742,2.5416,2.5602,2805275.7328
363,17091658,SANDUSDT,60,60,1636344000,1636344000,755672,2.5602,2.5634,2.5397,2.5426,1929196.1919
364,17096819,SANDUSDT,60,60,1636347600,1636347600,1017505,2.5426,2.5473,2.5,2.5222,2567929.3593
365,17101852,SANDUSDT,60,60,1636351200,1636351200,1858198,2.5222,2.5298,2.4598,2.4961,4636263.2751
366,17107098,SANDUSDT,60,60,1636354800,1636354800,1331051,2.4961,2.54,2.4961,2.51,3362193.8833
367,17112380,SANDUSDT,60,60,1636358400,1636358400,1057465,2.51,2.5516,2.4982,2.5083,2668611.5485
368,17117521,SANDUSDT,60,60,1636362000,1636362000,583927,2.5083,2.5411,2.5057,2.5399,1473604.1436
369,17122663,SANDUSDT,60,60,1636365600,1636365600,616160,2.5399,2.5497,2.5198,2.5351,1563067.7206
370,17127906,SANDUSDT,60,60,1636369200,1636369200,653583,2.5351,2.544,2.5226,2.5416,1656214.2493
371,17133013,SANDUSDT,60,60,1636372800,1636372800,613700,2.5416,2.5417,2.51,2.5214,1549022.0878
372,17138472,SANDUSDT,60,60,1636376400,1636376400,899746,2.5214,2.5459,2.515,2.5214,2274850.4903
373,17143577,SANDUSDT,60,60,1636380000,1636380000,532036,2.5214,2.5391,2.5134,2.5171,1343998.1778
374,17148757,SANDUSDT,60,60,1636383600,1636383600,562029,2.5171,2.5378,2.5171,2.5302,1420570.9864
375,17154128,SANDUSDT,60,60,1636387200,1636387200,1045445,2.5302,2.578,2.5225,2.5471,2665816.324
376,17159250,SANDUSDT,60,60,1636390800,1636390800,5997863,2.5471,2.7461,2.46,2.5431,15501236.3914
377,17164477,SANDUSDT,60,60,1636394400,1636394400,643363,2.5431,2.5746,2.5325,2.5642,1645416.0225
378,17169688,SANDUSDT,60,60,1636398000,1636398000,514155,2.5642,2.5675,2.5335,2.5358,1309827.3915
379,17174828,SANDUSDT,60,60,1636401600,1636401600,929091,2.5358,2.5358,2.4924,2.5043,2334860.4938
380,17180106,SANDUSDT,60,60,1636405200,1636405200,527459,2.5043,2.5299,2.4986,2.5272,1329278.1015
381,17185281,SANDUSDT,60,60,1636408800,1636408800,446902,2.5272,2.534,2.5176,2.5259,1128700.7214
382,17190534,SANDUSDT,60,60,1636412400,1636412400,1488250,2.5259,2.5927,2.5205,2.5752,3805573.0791
383,17195636,SANDUSDT,60,60,1636416000,1636416000,1094290,2.5752,2.5753,2.5287,2.5438,2792082.1544
384,17201153,SANDUSDT,60,60,1636419600,1636419600,581856,2.5438,2.548,2.5213,2.5213,1475653.5722
385,17206246,SANDUSDT,60,60,1636423200,1636423200,584572,2.5213,2.5249,2.5,2.508,1467946.9908
386,17211481,SANDUSDT,60,60,1636426800,1636426800,564537,2.508,2.5192,2.5007,2.5089,1415860.1241
387,17216644,SANDUSDT,60,60,1636430400,1636430400,600905,2.5089,2.522,2.503,2.5149,1508938.1749
388,17221911,SANDUSDT,60,60,1636434000,1636434000,307887,2.5149,2.5153,2.5056,2.5106,772857.3087
389,17227082,SANDUSDT,60,60,1636437600,1636437600,561495,2.5106,2.5234,2.5045,2.5218,1411902.0673
390,17232324,SANDUSDT,60,60,1636441200,1636441200,509748,2.5218,2.5296,2.505,2.5085,1282222.8121
391,17237588,SANDUSDT,60,60,1636444800,1636444800,303334,2.5085,2.5311,2.5074,2.5285,763708.5766
392,17242993,SANDUSDT,60,60,1636448400,1636448400,664040,2.5285,2.5393,2.5164,2.52,1678152.3524
393,17248322,SANDUSDT,60,60,1636452000,1636452000,247781,2.52,2.5264,2.5109,2.5118,623839.1433
394,17253709,SANDUSDT,60,60,1636455600,1636455600,2941313,2.5118,2.5177,2.3661,2.4417,7193455.9157
395,17259121,SANDUSDT,60,60,1636459200,1636459200,1474658,2.4417,2.4549,2.4051,2.4432,3585600.3292
396,17264669,SANDUSDT,60,60,1636462800,1636462800,875727,2.4432,2.4749,2.4351,2.4433,2150088.2828
397,17270001,SANDUSDT,60,60,1636466400,1636466400,1057983,2.4433,2.447,2.4008,2.4046,2560925.6161
398,17275417,SANDUSDT,60,60,1636470000,1636470000,5636486,2.4046,2.555,2.3571,2.4109,13708638.8164
399,17280919,SANDUSDT,60,60,1636473600,1636473600,1037082,2.4109,2.42,2.3712,2.4016,2486145.1204
400,16259399,SANDUSDT,60,60,1635757200,1635757200,83355,1.713,1.8033,1.6903,1.7959,144094.1617
401,16262129,SANDUSDT,60,60,1635760800,1635760800,1136198,1.7959,2.0114,1.785,1.9854,2161687.2436
402,16267264,SANDUSDT,60,60,1635764400,1635764400,5429363,1.9854,2.2,1.9617,2.1017,11299533.5113
403,16272253,SANDUSDT,60,60,1635768000,1635768000,6286356,2.1017,2.3666,2.0735,2.19,14008543.4574
404,16277518,SANDUSDT,60,60,1635771600,1635771600,4344432,2.19,2.2695,2.0569,2.0907,9320866.0093
405,16282570,SANDUSDT,60,60,1635775200,1635775200,5014568,2.0907,2.2684,2.046,2.1613,10822890.679
406,16287688,SANDUSDT,60,60,1635778800,1635778800,3988969,2.1613,2.1613,1.9749,2.0196,8196155.7762
407,16292797,SANDUSDT,60,60,1635782400,1635782400,2309552,2.0196,2.0932,1.9652,2.0215,4678541.986
408,16297994,SANDUSDT,60,60,1635786000,1635786000,2720406,2.0215,2.137,1.9758,2.0349,5551937.3793
409,16303063,SANDUSDT,60,60,1635789600,1635789600,2714264,2.0349,2.155,2.0,2.1008,5640517.978
410,16308269,SANDUSDT,60,60,1635793200,1635793200,1892830,2.1008,2.1052,2.0162,2.081,3894795.2824
411,16313301,SANDUSDT,60,60,1635796800,1635796800,1946217,2.081,2.1111,2.0115,2.0144,4015846.8913
412,16318411,SANDUSDT,60,60,1635800400,1635800400,2590235,2.0144,2.1608,1.9699,2.1186,5334439.8677
413,16323573,SANDUSDT,60,60,1635804000,1635804000,3229661,2.1186,2.2275,2.0874,2.0914,6963932.6134
414,16328630,SANDUSDT,60,60,1635807600,1635807600,2004200,2.0914,2.1365,2.07,2.1314,4212555.0742
415,16333875,SANDUSDT,60,60,1635811200,1635811200,12854886,2.1314,2.8707,2.08,2.701,32496016.7678
416,16339130,SANDUSDT,60,60,1635814800,1635814800,12257073,2.701,3.2881,2.6599,2.946,36427238.4685
417,16344110,SANDUSDT,60,60,1635818400,1635818400,9832910,2.946,2.98,2.6696,2.7796,27327973.6995
418,16349301,SANDUSDT,60,60,1635822000,1635822000,6223072,2.7796,2.7999,2.6455,2.7216,16953208.8374
419,16354371,SANDUSDT,60,60,1635825600,1635825600,8472314,2.7216,2.7823,2.5333,2.6012,22316936.1373
420,16359535,SANDUSDT,60,60,1635829200,1635829200,6493967,2.6012,2.745,2.5745,2.6357,17288437.9469
421,16364504,SANDUSDT,60,60,1635832800,1635832800,5905935,2.6357,2.7621,2.5906,2.7611,15766057.2638
422,16369675,SANDUSDT,60,60,1635836400,1635836400,9597472,2.7611,2.89,2.7262,2.8571,26843014.2113
423,16374779,SANDUSDT,60,60,1635840000,1635840000,7172974,2.8571,2.9191,2.6725,2.7191,19812627.154
424,16379879,SANDUSDT,60,60,1635843600,1635843600,6537145,2.7191,2.8226,2.6753,2.7238,17900336.1712
425,16385027,SANDUSDT,60,60,1635847200,1635847200,6364304,2.7238,2.84,2.7004,2.82,17536484.4998
426,16390165,SANDUSDT,60,60,1635850800,1635850800,5737770,2.82,2.8214,2.7076,2.7138,15788196.2117
427,16395219,SANDUSDT,60,60,1635854400,1635854400,6377125,2.7138,2.8225,2.71,2.7298,17605351.1127
428,16400482,SANDUSDT,60,60,1635858000,1635858000,8710410,2.7298,2.7489,2.5888,2.6069,23077233.8349
429,16405528,SANDUSDT,60,60,1635861600,1635861600,6709186,2.6069,2.6874,2.595,2.6683,17798632.3443
430,16410581,SANDUSDT,60,60,1635865200,1635865200,7822346,2.6683,2.693,2.55,2.5868,20617210.2043
431,16415834,SANDUSDT,60,60,1635868800,1635868800,8407240,2.5868,2.6991,2.55,2.6421,22082859.2058
432,16420920,SANDUSDT,60,60,1635872400,1635872400,14178813,2.6421,2.9489,2.6147,2.7988,39842138.0243
433,16426032,SANDUSDT,60,60,1635876000,1635876000,9233307,2.7988,2.8955,2.73,2.8246,25903183.2241
434,16431105,SANDUSDT,60,60,1635879600,1635879600,11166250,2.8246,3.1,2.8122,2.9444,33174150.9792
435,16436130,SANDUSDT,60,60,1635883200,1635883200,9748749,2.9444,3.0686,2.8216,2.8841,28570771.7447
436,16441324,SANDUSDT,60,60,1635886800,1635886800,7717725,2.8841,3.2,2.88,3.1953,23326582.9714
437,16446502,SANDUSDT,60,60,1635890400,1635890400,11832078,3.1953,3.2897,3.065,3.1851,37754605.081
438,16451517,SANDUSDT,60,60,1635894000,1635894000,7869963,3.1851,3.2092,2.9761,3.0646,24179428.2563
439,16456618,SANDUSDT,60,60,1635897600,1635897600,15529119,3.0646,3.3939,2.9711,3.1091,49300356.4908
440,16461887,SANDUSDT,60,60,1635901200,1635901200,11895653,3.1091,3.1878,2.8047,2.8651,35321897.1918
441,16466936,SANDUSDT,60,60,1635904800,1635904800,7693016,2.8651,2.9245,2.7443,2.8301,21975198.8848
442,16472145,SANDUSDT,60,60,1635908400,1635908400,7375420,2.8301,2.88,2.76,2.8536,20833699.6618
443,16477157,SANDUSDT,60,60,1635912000,1635912000,8018424,2.8536,2.8957,2.7002,2.7267,22532167.3924
444,16482366,SANDUSDT,60,60,1635915600,1635915600,6921096,2.7267,2.8455,2.7241,2.8355,19290498.5766
445,16487348,SANDUSDT,60,60,1635919200,1635919200,8326931,2.8355,2.8999,2.8001,2.8757,23813745.6236
446,16492527,SANDUSDT,60,60,1635922800,1635922800,5986600,2.8757,2.8801,2.7851,2.7884,16916010.539
447,16497614,SANDUSDT,60,60,1635926400,1635926400,7661466,2.7884,2.8471,2.73,2.8108,21424241.7654
448,16502747,SANDUSDT,60,60,1635930000,1635930000,7208299,2.8108,2.843,2.7639,2.8286,20203878.0758
449,16507860,SANDUSDT,60,60,1635933600,1635933600,7858266,2.8286,2.88,2.8,2.865,22238384.0519
450,16512927,SANDUSDT,60,60,1635937200,1635937200,17341943,2.865,3.1048,2.8514,3.0845,52179987.8894
451,16517986,SANDUSDT,60,60,1635940800,1635940800,18500449,3.0845,3.1943,2.9056,3.0144,56588961.0359
452,16523309,SANDUSDT,60,60,1635944400,1635944400,11719583,3.0144,3.09,2.9458,3.0368,35343075.6442
453,16528443,SANDUSDT,60,60,1635948000,1635948000,21617222,3.0368,3.4673,3.0139,3.4269,70394682.4275
454,16533492,SANDUSDT,60,60,1635951600,1635951600,12291984,3.4269,3.444,3.247,3.2742,40651855.5184
455,16538613,SANDUSDT,60,60,1635955200,1635955200,11991636,3.2742,3.2904,3.1049,3.1902,38168925.0811
456,16543689,SANDUSDT,60,60,1635958800,1635958800,10677273,3.1902,3.2313,3.07,3.1923,33753917.9077
457,16548831,SANDUSDT,60,60,1635962400,1635962400,9636222,3.1923,3.2543,3.0853,3.1394,30660197.1269
458,16554027,SANDUSDT,60,60,1635966000,1635966000,6726446,3.1394,3.1599,3.0435,3.0901,20856240.4324
